ID,商家名稱,省,地址,商家類型,設備類型,累計租借數,累計歸還數,入駐時間,点位,経度,緯度,週一營業時間,週二營業時間,週三營業時間,週四營業時間,週五營業時間,週六營業時間,週日營業時間,新商家類型(python 字典)(子榕),離捷運/火車站距離(抓api爬下來)(恩嘉),是否內用(有就當賺到),座位數(有就當賺到),"google, fb 評價(爬蟲)(恩嘉)",loc,mrt,mrt 中文,time
28762,貓空小木屋茶坊,臺北市,台北市文山區指南路三段38巷28號,餐飲美食,3.0 Android 横屏5口,96,84,2020/6/3 16:26,显示,121.5866522,24.9668423,"10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00",,,,,3.9,"(24.9668423, 121.58665220000002)",,,
28764,貓空暘臺 MaoKong Balcony,臺北市,台北市文山區指南路三段38巷16-4號,餐飲美食,3.0 Android 横屏5口,38,22,2020/6/3 16:06,显示,121.5880029,24.9681043,"12:30:00,19:00:00","12:30:00,19:00:00","12:30:00,19:00:00","12:30:00,19:00:00","12:30:00,19:00:00","12:30:00,19:00:00","12:30:00,19:00:00",,,,,4.8,"(24.9681043, 121.5880029)",,,
27168,宇愛食光日式紅豆餅,臺北市,台北市松山區富錦街514號,餐飲美食,3.0 Android 横屏5口,32,20,2020/5/6 17:25,显示,121.56463,25.061025,"12:00:00,19:00:00","12:00:00,19:00:00","12:00:00,19:00:00","12:00:00,19:00:00","12:00:00,19:00:00","12:00:00,19:00:00","12:00:00,19:00:00",,,,,4.2,"(25.061025, 121.56463000000001)",,,
28521,禮客 內湖店,臺北市,台北市內湖區民善街205號,賣場與商店,3.0 Android 竖屏20口,212,171,2020/4/28 11:50,显示,121.574813,25.0642647,"11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00",,,,,3.9,"(25.0642647, 121.57481299999999)",,,
28518,石尚自然探索屋【冷水坑店】,臺北市,台北市士林區菁山路101巷170號,展場活動,3.0 Android 竖屏20口,148,90,2020/4/24 14:14,显示,121.5639099,25.1656132,"09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00",,,,,3.1,"(25.1656132, 121.56390990000001)",,,
28520,石尚自然探索屋【小油坑店】,臺北市,台北市北投區竹子湖路69號b1,展場活動,3.0 Android 竖屏20口,109,55,2020/4/24 11:12,显示,121.5468419,25.1764289,"09:00:00,16:30:00","09:00:00,16:30:00","09:00:00,16:30:00","09:00:00,16:30:00","09:00:00,16:30:00","09:00:00,16:30:00","09:00:00,16:30:00",,,,,3.5,"(25.176428899999998, 121.5468419)",,,
28519,石尚自然探索屋【陽明山店】,臺北市,台北市北投區竹子湖路1-20號,展場活動,3.0 Android 竖屏20口,40,29,2020/4/24 10:25,显示,121.546871,25.15534,"09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00",,,,,3.7,"(25.15534, 121.546871)",,,
28528,貓空大觀園,臺北市,台北市文山區指南路三段38巷22之1號,餐飲美食,,3,2,2020/4/23 16:05,显示,121.583622,24.976225,"11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00","11:00:00,21:00:00",,,,,3.9,"(24.976225, 121.58362199999999)",,,
42494,WHEE!,臺北市,台北市信義區松仁路89號b2,生活服務,,0,0,2020/11/24 0:07,显示,0,0,"13:00:00,01:00:00","13:00:00,01:00:00","13:00:00,01:00:00","13:00:00,01:00:00","13:00:00,01:00:00","13:00:00,01:00:00","13:00:00,01:00:00",,,,,5,"(0.0, 0.0)",,,
17022,同樂町炭燒酒場,新北市,新北市三峽區三樹路308號,居酒屋,,7,8,2019/12/19 12:22,显示,121.3813907,24.944061,"17:30:00,23:59:00","17:30:00,23:59:00","17:30:00,23:59:00","17:30:00,23:59:00","17:30:00,23:59:00","17:30:00,23:59:00","17:30:00,23:59:00",,,,,4.3,"(24.944060999999998, 121.38139070000001)",,,
16681,I’m pasta新莊店,新北市,新北市新莊區中平路148號,餐飲美食,3.0 Android 横屏5口,37,40,2019/12/19 12:22,显示,121.444167,25.047226,"11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00","11:30:00,21:00:00",,,,,4.4,"(25.047226000000002, 121.444167)",,,
16439,大煙霧 Big Vape,新北市,新北市新莊區中正路504號,賣場與商店,3.0 Android 横屏5口,27,25,2019/12/19 12:20,显示,121.4123125,25.0133828,"16:00:00,23:00:00","16:00:00,23:00:00","16:00:00,23:00:00","16:00:00,23:00:00","16:00:00,23:00:00","16:00:00,23:00:00","16:00:00,23:00:00",,,,,4.6,"(25.013382800000002, 121.4123125)",,,
14680,DG Fun House,新北市,新北市淡水區公明街45號,餐飲美食,3.0 Android 横屏5口,146,99,2019/12/19 12:11,显示,121.443297,25.168947,"12:00:00,21:00:00","12:00:00,21:00:00","12:00:00,21:00:00","12:00:00,21:00:00","12:00:00,21:00:00","12:00:00,21:00:00","12:00:00,21:00:00",,,,,4.7,"(25.168947, 121.443297)",,,
14731,酒肉Fogo de Rio,新北市,新北市淡水區公明街56號地下左二,餐飲美食,3.0 Android 横屏5口,95,83,2019/12/19 12:11,显示,121.44333,25.168502,"13:00:00,23:59:59","13:00:00,23:59:59","13:00:00,23:59:59","13:00:00,23:59:59","13:00:00,23:59:59","13:00:00,01:00:00","13:00:00,23:59:59",,,,,4.4,"(25.168502, 121.44333)",,,
15090,金萊座餐坊,新北市,新北市淡水區清水街5號,餐飲美食,3.0 Android 横屏5口,12,17,2019/12/19 12:09,显示,121.4446234,25.1702512,"11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00",,,,,4.2,"(25.1702512, 121.44462340000001)",,,
20485,X-SPA 81 麗緹美容spa會館,,新北市中和區捷運路81號,生活服務,,0,0,2019/12/18 18:57,显示,0,0,"12:00:00,21:00:00","12:00:00,21:00:00","12:00:00,21:00:00","12:00:00,21:00:00","12:00:00,21:00:00","12:00:00,21:00:00","12:00:00,21:00:00",,,,,4.1,"(0.0, 0.0)",,,
20474,X-Jumping 17 板橋府中店,,新北市板橋區明德街17號,生活服務,,0,0,2019/12/18 18:17,显示,0,0,"10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00","10:00:00,21:00:00",,,,,5,"(0.0, 0.0)",,,
20470,X-Jumping 133 新北樹林店,,新北市樹林區復興路133號,生活服務,,0,0,2019/12/18 17:56,显示,0,0,"09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00",,,,,4.6,"(0.0, 0.0)",,,
20466,X-Jumping 101 新北三峽店,,新北市三峽區大觀路101號,生活服務,,0,0,2019/12/18 17:38,显示,0,0,"09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00",,,,,4.4,"(0.0, 0.0)",,,
20463,X-LINE 89 新北蘆洲店,,新北市蘆洲區成功路134號3樓,生活服務,,0,0,2019/12/18 17:17,显示,0,0,"09:00:00,23:00:00","09:00:00,23:00:00","09:00:00,23:00:00","09:00:00,23:00:00","09:00:00,23:00:00","09:00:00,23:00:00","09:00:00,23:00:00",,,,,4.5,"(0.0, 0.0)",,,
20458,X-LINE 98 新北三峽店,,新北市三峽區大學路198號,生活服務,,0,0,2019/12/18 16:25,显示,0,0,"09:00:00,23:00:00","09:00:00,23:00:00","09:00:00,23:00:00","09:00:00,23:00:00","09:00:00,23:00:00","09:00:00,23:00:00","09:00:00,23:00:00",,,,,3.6,"(0.0, 0.0)",,,
16118,暴風蒸汽BAOFONG VAPE(林口店),新北市,新北市林口區文化二路二段113巷1號,賣場與商店,3.0 Android 横屏5口,54,47,2019/12/17 14:37,显示,121.378148,25.0812471,"14:00:00,23:00:00","14:00:00,23:00:00","14:00:00,23:00:00","14:00:00,23:00:00","14:00:00,23:00:00","14:00:00,23:00:00","14:00:00,23:00:00",,,,,4.9,"(25.081247100000002, 121.378148)",,,
15538,乾了吧串燒店,新北市,新北市三重區自強路一段27號,餐飲美食,,2,2,2019/12/16 16:04,显示,121.4982045,25.0678663,"18:30:00,03:00:00","18:30:00,23:59:59","18:30:00,03:00:00","18:30:00,03:00:00","18:30:00,03:00:00","18:30:00,03:00:00","18:30:00,03:00:00",,,,,4.6,"(25.0678663, 121.49820449999999)",,,
16019,H.C VAPE 永昇蒸氣(蘆洲店),新北市,新北市蘆洲區中原路38號2樓,賣場與商店,,3,4,2019/12/16 16:01,显示,121.4599887,25.0827308,"14:00:00,22:00:00","14:00:00,22:00:00","14:00:00,22:00:00","14:00:00,22:00:00","14:00:00,22:00:00","14:00:00,22:00:00","14:00:00,22:00:00",,,,,4.9,"(25.0827308, 121.45998870000001)",,,
16409,霏霧電子菸俱樂部(蘆洲店),新北市,新北市蘆洲區環堤大道8號一樓,賣場與商店,3.0 Android 横屏5口,5,28,2019/12/16 16:00,显示,121.4559974,25.083257,"15:00:00,23:00:00","15:00:00,23:00:00","15:00:00,23:00:00","15:00:00,23:00:00","15:00:00,23:00:00","15:00:00,23:00:00","15:00:00,23:00:00",,,,,4.9,"(25.083257, 121.45599740000002)",,,
16772,聚美造型,新北市,新北市樹林區三福街71號,生活服務,3.0 Android 横屏5口,34,41,2019/12/16 11:48,显示,121.4076108,25.0163215,"11:00:00,20:30:00","11:00:00,20:30:00","11:00:00,20:30:00","11:00:00,20:30:00","11:00:00,20:30:00","11:00:00,20:30:00","11:00:00,20:30:00",,,,,3.8,"(25.0163215, 121.4076108)",,,
15249,迷客夏Milkshop 樹林店,新北市,新北市樹林區日新街58號,餐飲美食,3.0 Android 横屏5口,15,23,2019/12/12 10:15,显示,121.422056,24.99118,"10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00",,,,,3.8,"(24.99118, 121.42205600000001)",,,
15280,迷客夏Milkshop 淡大店,新北市,新北市淡水區北新路182巷58號,餐飲美食,,3,3,2019/12/11 17:10,显示,121.4484779,25.1775382,"10:00:00,22:30:00","10:00:00,22:30:00","10:00:00,22:30:00","10:00:00,22:30:00","10:00:00,22:30:00","10:00:00,22:30:00","10:00:00,22:30:00",,,,,3.1,"(25.177538199999997, 121.44847790000001)",,,
15429,迷客夏Milkshop 安康店,新北市,新北市新店區安康路二段148號,餐飲美食,3.0 Android 横屏5口,192,206,2019/12/10 10:01,显示,121.5122532,24.9614315,"10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00",,,,,3.7,"(24.9614315, 121.51225320000002)",,,
15329,論茶集(淡水旗艦總店),新北市,新北市淡水區北新路182巷39號,餐飲美食,3.0 Android 横屏5口,308,319,2019/12/9 14:53,显示,121.448505,25.177315,"11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00","11:00:00,23:00:00",,,,,4.1,"(25.177315, 121.44850500000001)",,,
16577,Vape Train蒸汽火車(淡水站),新北市,新北市淡水區北新路184巷116號1樓,賣場與商店,3.0 Android 横屏5口,148,172,2019/12/9 11:42,显示,121.4506482,25.1773528,"15:00:00,23:00:00","15:00:00,23:00:00","15:00:00,23:00:00","15:00:00,23:00:00","15:00:00,23:00:00","15:00:00,23:00:00","15:00:00,23:00:00",,,,,4.7,"(25.1773528, 121.4506482)",,,
14733,Handshop撼動屋英專店,新北市,新北市淡水區英專路65巷2-1號,餐飲美食,3.0 Android 横屏5口,6,4,2019/12/9 10:29,显示,121.44531,25.171287,"13:30:00,20:00:00","13:30:00,20:00:00","13:30:00,20:00:00","13:30:00,20:00:00","13:30:00,20:00:00","13:30:00,20:00:00","13:30:00,20:00:00",,,,,4.7,"(25.171287, 121.44531)",,,
15424,迷客夏Milkshop 三峽文化店,新北市,新北市三峽區文化路7號,餐飲美食,3.0 Android 横屏5口,2,2,2019/12/6 18:58,显示,121.373238,24.9354679,"10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00","10:00:00,22:00:00",,,,,3.8,"(24.9354679, 121.37323799999999)",,,
16519,五股鴨味仔,新北市,新北市五股區成泰路三段320號,餐飲美食,,3,4,2019/12/6 16:21,显示,121.449828,25.097182,"16:00:00,01:00:00","16:00:00,23:59:59","16:00:00,01:00:00","16:00:00,01:00:00","16:00:00,01:00:00","16:00:00,01:00:00","16:00:00,01:00:00",,,,,4.2,"(25.097182, 121.449828)",,,
15186,時光森林TimeForest,新北市,新北市淡水區北新路182巷21弄9號B1,生活服務,3.0 Android 横屏5口,168,160,2019/12/5 17:43,显示,121.4487475,25.1771022,"11:30:00,23:59:00","11:30:00,23:59:00","11:30:00,23:59:00","11:30:00,23:59:00","11:30:00,23:59:00","11:30:00,23:59:00","11:30:00,23:59:00",,,,,4.4,"(25.1771022, 121.44874750000001)",,,
14678,紅色倉穀美式餐廳,新北市,新北市淡水區中正路129號2樓,餐飲美食,,8,10,2019/12/5 17:09,显示,121.4393111,25.169811,"11:00:00,23:59:59","11:00:00,23:59:59","11:00:00,23:59:59","11:00:00,23:59:59","11:00:00,23:59:59","11:00:00,23:59:59","11:00:00,23:59:59",,,,,4.1,"(25.169811, 121.4393111)",,,
15198,DSC Coffee,新北市,新北市新莊區豐盛一街2號,餐飲美食,3.0 Android 横屏5口,26,27,2019/12/5 16:17,显示,121.431439,25.000436,"11:00:00,19:00:00","11:00:00,19:00:00","11:00:00,19:00:00","11:00:00,19:00:00","11:00:00,19:00:00","11:00:00,19:00:00","11:00:00,19:00:00",,,,,3.5,"(25.000435999999997, 121.43143899999998)",,,
17386,鐵福 咖啡,新北市,新北市永和區永利路161號,餐飲美食,3.0 Android 横屏5口,21,12,2019/12/5 14:28,显示,121.525006,25.0035321,"10:30:00,19:30:00","10:30:00,19:30:00","10:30:00,19:30:00","10:30:00,19:30:00","10:30:00,19:30:00","10:30:00,19:30:00","10:30:00,19:30:00",,,,,4.4,"(25.0035321, 121.525006)",,,
16770,焦典造型,新北市,新北市林口區中山路95號,生活服務,3.0 Android 横屏5口,16,16,2019/12/5 14:27,显示,121.389586,25.07869,"11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00",,,,,5,"(25.078689999999998, 121.38958600000001)",,,
17212,頂樓咖啡,新北市,新北市三峽區三樹路64號,餐飲美食,,81,88,2019/12/5 13:47,显示,121.3780877,24.938124,"11:30:00,02:00:00","11:30:00,23:59:59","11:30:00,02:00:00","11:30:00,02:00:00","11:30:00,02:00:00","11:30:00,02:00:00","11:30:00,02:00:00",,,,,4.5,"(24.938124, 121.37808770000001)",,,
15278,迷客夏Milkshop 中原店,新北市,新北市新莊區中原路139號,餐飲美食,3.0 Android 横屏5口,216,270,2019/12/5 9:58,显示,121.454486,25.054103,"09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00","09:00:00,22:00:00",,,,,3.5,"(25.054103, 121.45448600000002)",,,
16022,和鍋 (台北撫遠店),臺北市,台北市松山區民權東路五段68號,餐飲美食,3.0 Android 横屏5口,58,78,2019/12/3 9:28,显示,121.566173,25.062994,"17:30:00,02:30:00","17:30:00,23:59:59","11:30:00,02:30:00","11:30:00,02:30:00","11:30:00,02:30:00","11:30:00,02:30:00","11:30:00,02:30:00",,,,,4,"(25.062994, 121.56617299999999)",,,
29689,唐僧.肉炸雞,新北市,新北市林口區中正路42號,餐飲美食,3.0 Android 横屏5口,40,39,2020/7/13 14:10,显示,121.3955015,25.0775678,"12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00",,,,,4.2,"(25.0775678, 121.3955015)",,,
29687,查理國王(林口店),新北市,新北市林口區中正路56號,餐飲美食,3.0 Android 横屏5口,75,76,2020/7/13 14:09,显示,121.3951424,25.0774872,"10:30:00,22:30:00","10:30:00,22:30:00","10:30:00,22:30:00","10:30:00,22:30:00","10:30:00,22:30:00","10:30:00,22:30:00","10:30:00,22:30:00",,,,,4,"(25.0774872, 121.39514240000001)",,,
29686,飲樂啤酒串燒,新北市,新北市林口區中山路262-2號,餐飲美食,3.0 Android 横屏5口,20,22,2020/7/13 14:09,显示,121.3848536,25.0799872,"18:30:00,00:00:00","18:30:00,00:00:00","18:30:00,00:00:00","18:30:00,00:00:00","18:30:00,00:00:00","18:30:00,00:00:00","18:30:00,00:00:00",,,,,4.2,"(25.0799872, 121.38485359999999)",,,
29682,九湯屋日本拉麵(新北林口店),新北市,新北市林口區中正路46號,餐飲美食,3.0 Android 横屏5口,21,17,2020/7/12 14:35,显示,121.3953985,25.0775163,"11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00","11:00:00,21:30:00",,,,,4.3,"(25.0775163, 121.39539850000001)",,,
30036,Drink House君浩美食坊,新北市,新北市金山區香菓園1號,餐飲美食,3.0 Android 横屏5口,28,29,2020/7/11 16:18,显示,121.62823,25.249348,"12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","12:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00",,,,,4.7,"(25.249348, 121.62823)",,,
30870,熊老大碳烤,新北市,新北市汐止區原興路57號,餐飲美食,,1,1,2020/7/9 10:35,显示,121.632786,25.065346,"17:00:00,02:00:00","17:00:00,02:00:00","17:00:00,02:00:00","17:00:00,02:00:00","17:00:00,02:00:00","17:00:00,02:00:00","17:00:00,02:00:00",,,,,4.6,"(25.065345999999998, 121.63278600000001)",,,
30272,中角灣遊客中心,新北市,新北市金山區海興路180-3號,生活服務,3.0 Android 横屏5口,22,14,2020/7/7 12:06,显示,121.6330424,25.2401774,"09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00","09:00:00,17:00:00",,,,,4.6,"(25.240177399999997, 121.63304240000001)",,,
30271,543飲料店,新北市,新北市瑞芳區汽車路7-2號,餐飲美食,3.0 Android 横屏5口,32,19,2020/7/5 11:07,显示,121.846591,25.110623,"10:30:00,19:00:00","10:30:00,19:00:00","10:30:00,19:00:00","10:30:00,19:00:00","10:30:00,19:00:00","10:30:00,19:00:00","10:30:00,19:00:00",,,,,4.1,"(25.110623, 121.84659099999999)",,,
30507,琚九屋小酒館民宿,新北市,新北市瑞芳區輕便路121號,旅館住宿,3.0 Android 横屏5口,14,11,2020/7/3 18:19,显示,121.8439923,25.1091685,"15:00:00,21:00:00","15:00:00,21:00:00","15:00:00,21:00:00","15:00:00,21:00:00","15:00:00,21:00:00","15:00:00,21:00:00","15:00:00,21:00:00",,,,,4.5,"(25.1091685, 121.8439923)",,,
30514,樹窟·傳統泡茶,新北市,新北市瑞芳區佛堂巷38號1樓,餐飲美食,3.0 Android 横屏5口,51,37,2020/7/3 18:16,显示,121.8415033,25.106676,"11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,20:00:00","11:00:00,22:00:00","11:00:00,22:00:00","11:00:00,22:00:00",,,,,3.8,"(25.106676, 121.8415033)",,,
30273,中角灣衝浪中心,新北市,新北市金山區海興路162-1號,生活服務,3.0 Android 横屏5口,15,13,2020/7/3 17:30,显示,121.632814,25.239762,"10:00:00,17:00:00","10:00:00,17:00:00","10:00:00,17:00:00","10:00:00,17:00:00","10:00:00,17:00:00","10:00:00,17:00:00","10:00:00,17:00:00",,,,,4,"(25.239762, 121.632814)",,,
30038,海豚咖啡,新北市,新北市三芝區北勢子42-11號,餐飲美食,3.0 Android 横屏5口,60,53,2020/7/3 17:29,显示,121.4716626,25.2519516,"11:00:00,19:00:00","11:00:00,19:00:00","11:00:00,19:00:00","11:00:00,19:00:00","11:00:00,19:00:00","11:00:00,20:30:00","11:00:00,20:00:00",,,,,3.9,"(25.2519516, 121.47166259999999)",,,
30121,機場捷運A3(新北產業園區站),新北市,新北市新莊區五工路37號,交通樞紐,3.0 Android 竖屏40口,205,204,2020/7/1 14:53,显示,121.4590065,25.0616403,"06:00:00,00:00:00","06:00:00,00:00:00","06:00:00,00:00:00","06:00:00,00:00:00","06:00:00,00:00:00","06:00:00,00:00:00","06:00:00,00:00:00",,,,,4.2,"(25.0616403, 121.4590065)",,,
29167,老窩咖啡LAOO (瑞芳店),新北市,新北市瑞芳區明燈路3段90號,餐飲美食,3.0 Android 横屏5口,65,65,2020/6/24 12:23,显示,121.8059692,25.1087356,"07:00:00,00:00:00","07:00:00,00:00:00","07:00:00,00:00:00","07:00:00,00:00:00","07:00:00,00:00:00","07:00:00,00:00:00","07:00:00,00:00:00",,,,,4.1,"(25.10873560000001, 121.8059692)",,,
29881,SHARE CAFE分享咖啡館,新北市,新北市三芝區土地公坑54-1號1樓,餐飲美食,3.0 Android 横屏5口,37,22,2020/6/23 21:44,显示,121.467152,25.250291,"12:00:00,20:00:00","12:00:00,20:00:00","12:00:00,20:00:00","12:00:00,20:00:00","12:00:00,20:00:00","11:00:00,22:00:00","11:00:00,22:00:00",,,,,4.1,"(25.250291, 121.467152)",,,
29885,看山小望海大,新北市,新北市三芝區北勢子45-10號,餐飲美食,3.0 Android 横屏5口,40,34,2020/6/19 17:09,显示,121.4677103,25.2502885,"11:00:00,00:00:00","11:00:00,00:00:00","11:00:00,00:00:00","11:00:00,00:00:00","11:00:00,00:00:00","11:00:00,01:00:00","11:00:00,00:00:00",,,,,3.9,"(25.2502885, 121.4677103)",,,
29880,海洋深呼吸 Ocean Deep Breath,新北市,新北市三芝區土地公坑54之3號,餐飲美食,3.0 Android 横屏5口,38,34,2020/6/19 15:18,显示,121.4660347,25.2496996,"00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59","00:00:00,23:59:59",,,,,4.3,"(25.249699600000003, 121.46603470000001)",,,
29878,金山跳石沒有名字的咖啡店,新北市,新北市金山區永興里跳石4號,餐飲美食,3.0 Android 横屏5口,99,71,2020/6/19 13:23,显示,121.6330354,25.2573505,"12:00:00,18:00:00","12:00:00,18:00:00","12:00:00,17:30:00","12:00:00,18:00:00","12:00:00,18:30:00","12:00:00,19:00:00","12:00:00,18:30:00",,,,,4.2,"(25.2573505, 121.63303540000001)",,,
